category,n_stimuli,model,layer,n_layers,layer_pct,rsa_mean,rsa_sem,noise_ceiling
EngSpeech,10,wavlm,6,13,50.0,0.15718708827404476,0.026056875478870836,0.7594005270092227
EngSpeech,10,wavlm,7,13,58.333333333333336,0.10463109354413702,0.02296352013500578,0.7594005270092227
EngSpeech,10,wavlm,8,13,66.66666666666667,0.12504611330698284,0.022118448953983065,0.7594005270092227
EngSpeech,10,wavlm,9,13,75.0,0.1115349143610013,0.023569126111608992,0.7594005270092227
EngSpeech,10,wavlm,10,13,83.33333333333333,0.19050065876152833,0.02161173257761633,0.7594005270092227
EngSpeech,10,wavlm,11,13,91.66666666666667,0.16009222661396577,0.020525038095369645,0.7594005270092227
EngSpeech,10,wavlm,12,13,100.0,0.33185770750988136,0.022228137863440613,0.7594005270092227
EngSpeech,10,whisper,0,7,0.0,-0.03988801054018445,0.026723932429038033,0.7594005270092227
EngSpeech,10,whisper,1,7,16.666666666666668,0.21969696969696964,0.02949297700943532,0.7594005270092227
EngSpeech,10,whisper,2,7,33.333333333333336,0.43486824769433463,0.023022769786852842,0.7594005270092227
EngSpeech,10,whisper,3,7,50.0,0.30994729907773383,0.01788285347981576,0.7594005270092227
EngSpeech,10,whisper,4,7,66.66666666666667,0.33196310935441364,0.01910758798982311,0.7594005270092227
EngSpeech,10,whisper,5,7,83.33333333333333,0.44443346508563897,0.018425997769415763,0.7594005270092227
EngSpeech,10,whisper,6,7,100.0,0.18419631093544137,0.02005852927646485,0.7594005270092227
EngSpeech,10,ast,0,13,0.0,0.09320816864295123,0.039141491349401564,0.7594005270092227
EngSpeech,10,ast,1,13,8.333333333333334,0.4988471673254281,0.022281270798386217,0.7594005270092227
EngSpeech,10,ast,2,13,16.666666666666668,0.4669762845849802,0.021991670827664473,0.7594005270092227
EngSpeech,10,ast,3,13,25.0,0.4958300395256918,0.02268394264965524,0.7594005270092227
EngSpeech,10,ast,4,13,33.333333333333336,0.566824769433465,0.02319798501636967,0.7594005270092227
EngSpeech,10,ast,5,13,41.666666666666664,0.6305467720685111,0.02700325555933805,0.7594005270092227
EngSpeech,10,ast,6,13,50.0,0.4491436100131751,0.025544932204922408,0.7594005270092227
EngSpeech,10,ast,7,13,58.333333333333336,0.5179907773386033,0.024703560964334147,0.7594005270092227
EngSpeech,10,ast,8,13,66.66666666666667,0.5500197628458499,0.026285844556670337,0.7594005270092227
EngSpeech,10,ast,9,13,75.0,0.5492490118577075,0.03137064000694998,0.7594005270092227
EngSpeech,10,ast,10,13,83.33333333333333,0.5369433465085638,0.03038272669874472,0.7594005270092227
EngSpeech,10,ast,11,13,91.66666666666667,0.5545125164690381,0.030389546565461195,0.7594005270092227
EngSpeech,10,ast,12,13,100.0,0.5243741765480896,0.030225754165277178,0.7594005270092227
AniVoc,10,wav2vec2,0,25,0.0,0.46369565217391295,0.0353316139544476,0.6973386034255599
AniVoc,10,wav2vec2,1,25,4.166666666666667,0.44988801054018446,0.03420576976047742,0.6973386034255599
AniVoc,10,wav2vec2,2,25,8.333333333333334,0.47064558629776015,0.03467802225783853,0.6973386034255599
AniVoc,10,wav2vec2,3,25,12.5,0.4776021080368906,0.03359489491587926,0.6973386034255599
AniVoc,10,wav2vec2,4,25,16.666666666666668,0.48071146245059293,0.034496957934727214,0.6973386034255599
AniVoc,10,wav2vec2,5,25,20.833333333333332,0.48747035573122527,0.03503345312736724,0.6973386034255599
AniVoc,10,wav2vec2,6,25,25.0,0.5029776021080369,0.03348545982049794,0.6973386034255599
AniVoc,10,wav2vec2,7,25,29.166666666666668,0.4867852437417654,0.032829075729021724,0.6973386034255599
AniVoc,10,wav2vec2,8,25,33.333333333333336,0.47922266139657427,0.03032170217340207,0.6973386034255599
AniVoc,10,wav2vec2,9,25,37.5,0.5079051383399209,0.0259948017815143,0.6973386034255599
AniVoc,10,wav2vec2,10,25,41.666666666666664,0.42926218708827396,0.019159495116786256,0.6973386034255599
AniVoc,10,wav2vec2,11,25,45.833333333333336,0.4643083003952569,0.024842751229947103,0.6973386034255599
AniVoc,10,wav2vec2,12,25,50.0,0.4861264822134387,0.025469367221814518,0.6973386034255599
AniVoc,10,wav2vec2,13,25,54.166666666666664,0.5027206851119893,0.02609666851334635,0.6973386034255599
AniVoc,10,wav2vec2,14,25,58.333333333333336,0.5129249011857706,0.025710338906156986,0.6973386034255599
AniVoc,10,wav2vec2,15,25,62.5,0.5455401844532279,0.028900549501811795,0.6973386034255599
AniVoc,10,wav2vec2,16,25,66.66666666666667,0.5559156785243741,0.02892356222923057,0.6973386034255599
AniVoc,10,wav2vec2,17,25,70.83333333333333,0.5891436100131752,0.028543749934261394,0.6973386034255599
AniVoc,10,wav2vec2,18,25,75.0,0.5540316205533596,0.031765548484727686,0.6973386034255599
AniVoc,10,wav2vec2,19,25,79.16666666666667,0.5520553359683794,0.03249780490623007,0.6973386034255599
AniVoc,10,wav2vec2,20,25,83.33333333333333,0.5383069828722002,0.033448254560812275,0.6973386034255599
AniVoc,10,wav2vec2,21,25,87.5,0.5463899868247695,0.033217541151808236,0.6973386034255599
AniVoc,10,wav2vec2,22,25,91.66666666666667,0.527536231884058,0.03929896022107645,0.6973386034255599
AniVoc,10,wav2vec2,23,25,95.83333333333333,0.2625296442687747,0.031200302949254084,0.6973386034255599
AniVoc,10,wav2vec2,24,25,100.0,0.24364295125164687,0.030217853287260933,0.6973386034255599
AniVoc,10,hubert,0,25,0.0,0.43368906455862966,0.03353243527092148,0.6973386034255599
AniVoc,10,hubert,1,25,4.166666666666667,0.441699604743083,0.03440067387545561,0.6973386034255599
AniVoc,10,hubert,2,25,8.333333333333334,0.46310276679841883,0.03354068339889751,0.6973386034255599
AniVoc,10,hubert,3,25,12.5,0.48377470355731217,0.03269140457921179,0.6973386034255599
AniVoc,10,hubert,4,25,16.666666666666668,0.5127272727272726,0.03291892710118808,0.6973386034255599
AniVoc,10,hubert,5,25,20.833333333333332,0.5140052700922265,0.032631829343012814,0.6973386034255599
AniVoc,10,hubert,6,25,25.0,0.4971870882740447,0.030297568685314864,0.6973386034255599
AniVoc,10,hubert,7,25,29.166666666666668,0.4879117259552042,0.029489985026677285,0.6973386034255599
AniVoc,10,hubert,8,25,33.333333333333336,0.4755401844532279,0.0270936224550015,0.6973386034255599
AniVoc,10,hubert,9,25,37.5,0.46100790513833995,0.027989094704793653,0.6973386034255599
AniVoc,10,hubert,10,25,41.666666666666664,0.44858366271409755,0.025828289347850177,0.6973386034255599
AniVoc,10,hubert,11,25,45.833333333333336,0.4003359683794466,0.02575126487546217,0.6973386034255599
AniVoc,10,hubert,12,25,50.0,0.39098155467720686,0.02538352898222772,0.6973386034255599
AniVoc,10,hubert,13,25,54.166666666666664,0.3284321475625823,0.019168988451736094,0.6973386034255599
AniVoc,10,hubert,14,25,58.333333333333336,0.291824769433465,0.015862845351061947,0.6973386034255599
AniVoc,10,hubert,15,25,62.5,0.30761528326745713,0.015283218438548962,0.6973386034255599
AniVoc,10,hubert,16,25,66.66666666666667,0.2948089591567852,0.01393674186226794,0.6973386034255599
AniVoc,10,hubert,17,25,70.83333333333333,0.2939262187088274,0.017163644462630887,0.6973386034255599
AniVoc,10,hubert,18,25,75.0,0.30587615283267455,0.019153656431347223,0.6973386034255599
AniVoc,10,hubert,19,25,79.16666666666667,0.3273254281949934,0.019684553329460404,0.6973386034255599
AniVoc,10,hubert,20,25,83.33333333333333,0.30683794466403164,0.02028621850000715,0.6973386034255599
AniVoc,10,hubert,21,25,87.5,0.27418313570487485,0.018346624592209978,0.6973386034255599
AniVoc,10,hubert,22,25,91.66666666666667,0.2571739130434783,0.020983284596506578,0.6973386034255599
AniVoc,10,hubert,23,25,95.83333333333333,0.19492753623188405,0.016115315149109903,0.6973386034255599
AniVoc,10,hubert,24,25,100.0,0.20622529644268775,0.01731203257106434,0.6973386034255599
AniVoc,10,wavlm,0,13,0.0,0.39888669301712776,0.032155119085784466,0.6973386034255599
AniVoc,10,wavlm,1,13,8.333333333333334,0.5426284584980237,0.03250030065674818,0.6973386034255599
AniVoc,10,wavlm,2,13,16.666666666666668,0.5231554677206851,0.02920326865054999,0.6973386034255599
AniVoc,10,wavlm,3,13,25.0,0.5309683794466402,0.026812519289851088,0.6973386034255599
AniVoc,10,wavlm,4,13,33.333333333333336,0.48438735177865616,0.02666825134053526,0.6973386034255599
AniVoc,10,wavlm,5,13,41.666666666666664,0.459973649538867,0.023552299066324545,0.6973386034255599
AniVoc,10,wavlm,6,13,50.0,0.4344664031620553,0.024291426447458016,0.6973386034255599
AniVoc,10,wavlm,7,13,58.333333333333336,0.44592885375494057,0.023973065502170106,0.6973386034255599
AniVoc,10,wavlm,8,13,66.66666666666667,0.434064558629776,0.022131430724617027,0.6973386034255599
AniVoc,10,wavlm,9,13,75.0,0.41600131752305664,0.0215260011893699,0.6973386034255599
AniVoc,10,wavlm,10,13,83.33333333333333,0.42512516469038203,0.021800224516686912,0.6973386034255599
AniVoc,10,wavlm,11,13,91.66666666666667,0.42899209486166,0.021713846342933826,0.6973386034255599
AniVoc,10,wavlm,12,13,100.0,0.4946772068511197,0.02051050083288942,0.6973386034255599
AniVoc,10,whisper,0,7,0.0,-0.02851778656126482,0.03129095065961682,0.6973386034255599
AniVoc,10,whisper,1,7,16.666666666666668,0.42974967061923575,0.0352401293767044,0.6973386034255599
AniVoc,10,whisper,2,7,33.333333333333336,0.4756389986824769,0.03194298674070126,0.6973386034255599
AniVoc,10,whisper,3,7,50.0,0.5087417654808958,0.02897059187669034,0.6973386034255599
AniVoc,10,whisper,4,7,66.66666666666667,0.5211264822134388,0.02757459991063709,0.6973386034255599
AniVoc,10,whisper,5,7,83.33333333333333,0.5092753623188406,0.026477530453205955,0.6973386034255599
AniVoc,10,whisper,6,7,100.0,0.46826086956521723,0.024901579997238923,0.6973386034255599
AniVoc,10,ast,0,13,0.0,0.018722002635046107,0.02668455579916562,0.6973386034255599
AniVoc,10,ast,1,13,8.333333333333334,0.37451251646903816,0.04176645264809895,0.6973386034255599
AniVoc,10,ast,2,13,16.666666666666668,0.3951778656126482,0.04221111424157918,0.6973386034255599
AniVoc,10,ast,3,13,25.0,0.3817523056653492,0.0401699186269844,0.6973386034255599
AniVoc,10,ast,4,13,33.333333333333336,0.44486166007905126,0.04033195596730155,0.6973386034255599
AniVoc,10,ast,5,13,41.666666666666664,0.39708168642951247,0.03575677714434391,0.6973386034255599
AniVoc,10,ast,6,13,50.0,0.37788537549407114,0.02431452691910611,0.6973386034255599
AniVoc,10,ast,7,13,58.333333333333336,0.3623188405797101,0.028057058126891056,0.6973386034255599
AniVoc,10,ast,8,13,66.66666666666667,0.37796442687747034,0.03239078197702311,0.6973386034255599
AniVoc,10,ast,9,13,75.0,0.2863109354413702,0.034534748970493766,0.6973386034255599
AniVoc,10,ast,10,13,83.33333333333333,0.49766798418972324,0.03677589474155884,0.6973386034255599
AniVoc,10,ast,11,13,91.66666666666667,0.45154150197628456,0.037552586553665494,0.6973386034255599
AniVoc,10,ast,12,13,100.0,0.3584189723320158,0.04053948504196296,0.6973386034255599
ForSpeech,7,wav2vec2,0,25,0.0,-0.0725974025974026,0.05337529289386263,0.1933116883116883
ForSpeech,7,wav2vec2,1,25,4.166666666666667,-0.02551948051948052,0.045961364982367775,0.1933116883116883
ForSpeech,7,wav2vec2,2,25,8.333333333333334,-0.023961038961038968,0.04554092709911743,0.1933116883116883
ForSpeech,7,wav2vec2,3,25,12.5,-0.04188311688311688,0.04743015285384411,0.1933116883116883
ForSpeech,7,wav2vec2,4,25,16.666666666666668,-0.07071428571428572,0.050442773693575825,0.1933116883116883
ForSpeech,7,wav2vec2,5,25,20.833333333333332,-0.06831168831168832,0.05240370907505195,0.1933116883116883
ForSpeech,7,wav2vec2,6,25,25.0,-0.06422077922077922,0.05597319931258893,0.1933116883116883
ForSpeech,7,wav2vec2,7,25,29.166666666666668,-0.06662337662337661,0.05381546974431514,0.1933116883116883
ForSpeech,7,wav2vec2,8,25,33.333333333333336,-0.046753246753246755,0.04823660736974937,0.1933116883116883
ForSpeech,7,wav2vec2,9,25,37.5,-0.036103896103896096,0.049067848200196634,0.1933116883116883
ForSpeech,7,wav2vec2,10,25,41.666666666666664,0.016753246753246763,0.06300078067571133,0.1933116883116883
ForSpeech,7,wav2vec2,11,25,45.833333333333336,0.0043506493506493505,0.061685633283581565,0.1933116883116883
ForSpeech,7,wav2vec2,12,25,50.0,-0.03,0.04680219773542048,0.1933116883116883
ForSpeech,7,wav2vec2,13,25,54.166666666666664,-0.007402597402597408,0.05105791539293697,0.1933116883116883
ForSpeech,7,wav2vec2,14,25,58.333333333333336,0.07545454545454544,0.056855199346519066,0.1933116883116883
ForSpeech,7,wav2vec2,15,25,62.5,0.11961038961038961,0.06269611710336874,0.1933116883116883
ForSpeech,7,wav2vec2,16,25,66.66666666666667,0.10857142857142857,0.06112146661374231,0.1933116883116883
ForSpeech,7,wav2vec2,17,25,70.83333333333333,0.12668831168831168,0.06114405192418297,0.1933116883116883
ForSpeech,7,wav2vec2,18,25,75.0,0.09564935064935066,0.06544802687273134,0.1933116883116883
ForSpeech,7,wav2vec2,19,25,79.16666666666667,0.055584415584415584,0.06294239881169705,0.1933116883116883
ForSpeech,7,wav2vec2,20,25,83.33333333333333,-0.04311688311688312,0.06160797013088983,0.1933116883116883
ForSpeech,7,wav2vec2,21,25,87.5,-0.04590909090909091,0.05781568678332724,0.1933116883116883
ForSpeech,7,wav2vec2,22,25,91.66666666666667,-0.0790909090909091,0.053317967481964684,0.1933116883116883
ForSpeech,7,wav2vec2,23,25,95.83333333333333,-0.12727272727272726,0.05145088478019104,0.1933116883116883
ForSpeech,7,wav2vec2,24,25,100.0,-0.11941558441558442,0.056621657981530606,0.1933116883116883
ForSpeech,7,hubert,0,25,0.0,0.08162337662337663,0.05049666550950649,0.1933116883116883
ForSpeech,7,hubert,1,25,4.166666666666667,0.10980519480519482,0.04180150160025446,0.1933116883116883
ForSpeech,7,hubert,2,25,8.333333333333334,0.09383116883116883,0.04753540651432643,0.1933116883116883
ForSpeech,7,hubert,3,25,12.5,0.0887012987012987,0.05213109412946936,0.1933116883116883
ForSpeech,7,hubert,4,25,16.666666666666668,0.09896103896103896,0.0579943855013415,0.1933116883116883
ForSpeech,7,hubert,5,25,20.833333333333332,0.08629870129870129,0.058641147373271515,0.1933116883116883
ForSpeech,7,hubert,6,25,25.0,0.042922077922077924,0.059360996703419225,0.1933116883116883
ForSpeech,7,hubert,7,25,29.166666666666668,0.04025974025974026,0.05818078067622946,0.1933116883116883
ForSpeech,7,hubert,8,25,33.333333333333336,0.05538961038961038,0.056616703611386175,0.1933116883116883
ForSpeech,7,hubert,9,25,37.5,0.07642857142857143,0.06162444259936128,0.1933116883116883
ForSpeech,7,hubert,10,25,41.666666666666664,0.06733766233766234,0.06307980389523672,0.1933116883116883
ForSpeech,7,hubert,11,25,45.833333333333336,0.03467532467532467,0.06512379272566804,0.1933116883116883
ForSpeech,7,hubert,12,25,50.0,0.05870129870129871,0.05505930857647163,0.1933116883116883
ForSpeech,7,hubert,13,25,54.166666666666664,0.10785714285714285,0.04721862209489871,0.1933116883116883
ForSpeech,7,hubert,14,25,58.333333333333336,0.1037012987012987,0.05048558931866428,0.1933116883116883
ForSpeech,7,hubert,15,25,62.5,0.10772727272727271,0.05426427829333007,0.1933116883116883
ForSpeech,7,hubert,16,25,66.66666666666667,0.09772727272727272,0.05323056911906501,0.1933116883116883
ForSpeech,7,hubert,17,25,70.83333333333333,0.10493506493506495,0.055472111077252154,0.1933116883116883
ForSpeech,7,hubert,18,25,75.0,0.10850649350649351,0.05367750636052298,0.1933116883116883
ForSpeech,7,hubert,19,25,79.16666666666667,0.1087012987012987,0.059356407449769485,0.1933116883116883
ForSpeech,7,hubert,20,25,83.33333333333333,0.0875974025974026,0.05913678336188212,0.1933116883116883
ForSpeech,7,hubert,21,25,87.5,0.018376623376623373,0.058018846044601106,0.1933116883116883
ForSpeech,7,hubert,22,25,91.66666666666667,-0.00831168831168831,0.05848713951184445,0.1933116883116883
ForSpeech,7,hubert,23,25,95.83333333333333,0.12636363636363637,0.05308488642164432,0.1933116883116883
ForSpeech,7,hubert,24,25,100.0,0.24259740259740264,0.05575543350318151,0.1933116883116883
ForSpeech,7,wavlm,0,13,0.0,0.0716233766233766,0.053913541307839305,0.1933116883116883
ForSpeech,7,wavlm,1,13,8.333333333333334,0.002207792207792207,0.0570928212552101,0.1933116883116883
ForSpeech,7,wavlm,2,13,16.666666666666668,0.1574025974025974,0.07159885252041291,0.1933116883116883
ForSpeech,7,wavlm,3,13,25.0,0.2027922077922078,0.06069559732993117,0.1933116883116883
ForSpeech,7,wavlm,4,13,33.333333333333336,0.1994155844155844,0.06185988838482308,0.1933116883116883
ForSpeech,7,wavlm,5,13,41.666666666666664,0.12883116883116882,0.06712160098030756,0.1933116883116883
ForSpeech,7,wavlm,6,13,50.0,0.17577922077922076,0.0696794652097949,0.1933116883116883
ForSpeech,7,wavlm,7,13,58.333333333333336,0.21655844155844156,0.07153381142972712,0.1933116883116883
ForSpeech,7,wavlm,8,13,66.66666666666667,0.2176623376623376,0.07152093698686811,0.1933116883116883
ForSpeech,7,wavlm,9,13,75.0,0.20162337662337665,0.0677635430293476,0.1933116883116883
ForSpeech,7,wavlm,10,13,83.33333333333333,0.2163636363636363,0.06672245433982425,0.1933116883116883
ForSpeech,7,wavlm,11,13,91.66666666666667,0.2198051948051948,0.06984613083813737,0.1933116883116883
ForSpeech,7,wavlm,12,13,100.0,0.19227272727272726,0.057335897371020475,0.1933116883116883
ForSpeech,7,whisper,0,7,0.0,0.08545454545454546,0.05496273030900718,0.1933116883116883
ForSpeech,7,whisper,1,7,16.666666666666668,0.11110389610389608,0.05034210004161292,0.1933116883116883
ForSpeech,7,whisper,2,7,33.333333333333336,0.1255844155844156,0.04930233811880495,0.1933116883116883
ForSpeech,7,whisper,3,7,50.0,0.02415584415584416,0.06273323738427097,0.1933116883116883
ForSpeech,7,whisper,4,7,66.66666666666667,0.03980519480519481,0.08310370682256743,0.1933116883116883
ForSpeech,7,whisper,5,7,83.33333333333333,0.008051948051948041,0.0745864786934,0.1933116883116883
ForSpeech,7,whisper,6,7,100.0,0.025064935064935068,0.04833800244715972,0.1933116883116883
ForSpeech,7,ast,0,13,0.0,-0.05993506493506493,0.06392885999156576,0.1933116883116883
ForSpeech,7,ast,1,13,8.333333333333334,0.20090909090909087,0.052380894949588995,0.1933116883116883
ForSpeech,7,ast,2,13,16.666666666666668,0.20344155844155845,0.06280302171428073,0.1933116883116883
ForSpeech,7,ast,3,13,25.0,0.19870129870129868,0.0668408642227103,0.1933116883116883
ForSpeech,7,ast,4,13,33.333333333333336,0.16181818181818178,0.0647832401440895,0.1933116883116883
ForSpeech,7,ast,5,13,41.666666666666664,0.1738961038961039,0.06296124509033706,0.1933116883116883
ForSpeech,7,ast,6,13,50.0,0.12201298701298705,0.07075827133888743,0.1933116883116883
ForSpeech,7,ast,7,13,58.333333333333336,0.1027922077922078,0.06930550619577723,0.1933116883116883
ForSpeech,7,ast,8,13,66.66666666666667,0.10545454545454544,0.06886589098291312,0.1933116883116883
ForSpeech,7,ast,9,13,75.0,0.11448051948051947,0.07229360468674825,0.1933116883116883
ForSpeech,7,ast,10,13,83.33333333333333,0.14103896103896102,0.07211990057989033,0.1933116883116883
ForSpeech,7,ast,11,13,91.66666666666667,0.10545454545454547,0.07475439957272957,0.1933116883116883
ForSpeech,7,ast,12,13,100.0,0.11357142857142857,0.08073227647146922,0.1933116883116883
AniNonVoc,5,wav2vec2,0,25,0.0,0.6424242424242423,0.06489750565618353,0.6399999999999999
AniNonVoc,5,wav2vec2,1,25,4.166666666666667,0.6606060606060605,0.06665216603209237,0.6399999999999999
AniNonVoc,5,wav2vec2,2,25,8.333333333333334,0.6303030303030303,0.06907076009395366,0.6399999999999999
AniNonVoc,5,wav2vec2,3,25,12.5,0.656969696969697,0.06460252360968295,0.6399999999999999
AniNonVoc,5,wav2vec2,4,25,16.666666666666668,0.6103030303030301,0.06432166879823623,0.6399999999999999
AniNonVoc,5,wav2vec2,5,25,20.833333333333332,0.6103030303030301,0.06432166879823623,0.6399999999999999
AniNonVoc,5,wav2vec2,6,25,25.0,0.592121212121212,0.06364486918171337,0.6399999999999999
AniNonVoc,5,wav2vec2,7,25,29.166666666666668,0.6157575757575756,0.06694215950037234,0.6399999999999999
AniNonVoc,5,wav2vec2,8,25,33.333333333333336,0.6387878787878787,0.06405256166493814,0.6399999999999999
AniNonVoc,5,wav2vec2,9,25,37.5,0.6036363636363637,0.06042780804012617,0.6399999999999999
AniNonVoc,5,wav2vec2,10,25,41.666666666666664,0.3048484848484848,0.06391160949494619,0.6399999999999999
AniNonVoc,5,wav2vec2,11,25,45.833333333333336,0.3563636363636363,0.06353922866873118,0.6399999999999999
AniNonVoc,5,wav2vec2,12,25,50.0,0.48727272727272714,0.05831125951997484,0.6399999999999999
AniNonVoc,5,wav2vec2,13,25,54.166666666666664,0.3721212121212121,0.06344605857614265,0.6399999999999999
AniNonVoc,5,wav2vec2,14,25,58.333333333333336,0.3745454545454545,0.06317612869712934,0.6399999999999999
AniNonVoc,5,wav2vec2,15,25,62.5,0.3745454545454545,0.06317612869712934,0.6399999999999999
AniNonVoc,5,wav2vec2,16,25,66.66666666666667,0.3466666666666667,0.06472091672345451,0.6399999999999999
AniNonVoc,5,wav2vec2,17,25,70.83333333333333,0.3466666666666667,0.06472091672345451,0.6399999999999999
AniNonVoc,5,wav2vec2,18,25,75.0,0.5569696969696969,0.06360962451824247,0.6399999999999999
AniNonVoc,5,wav2vec2,19,25,79.16666666666667,0.5709090909090908,0.05831987872755541,0.6399999999999999
AniNonVoc,5,wav2vec2,20,25,83.33333333333333,0.635151515151515,0.06105036501753173,0.6399999999999999
AniNonVoc,5,wav2vec2,21,25,87.5,0.5096969696969696,0.06261101493309773,0.6399999999999999
AniNonVoc,5,wav2vec2,22,25,91.66666666666667,0.2690909090909091,0.05628005670533556,0.6399999999999999
AniNonVoc,5,wav2vec2,23,25,95.83333333333333,0.3963636363636363,0.06212202901396218,0.6399999999999999
AniNonVoc,5,wav2vec2,24,25,100.0,0.36484848484848487,0.060882305043588957,0.6399999999999999
AniNonVoc,5,hubert,0,25,0.0,0.6642424242424243,0.06468625835305916,0.6399999999999999
AniNonVoc,5,hubert,1,25,4.166666666666667,0.6121212121212121,0.06857356887509473,0.6399999999999999
AniNonVoc,5,hubert,2,25,8.333333333333334,0.5775757575757574,0.06782109076688754,0.6399999999999999
AniNonVoc,5,hubert,3,25,12.5,0.5606060606060606,0.063227974909639,0.6399999999999999
AniNonVoc,5,hubert,4,25,16.666666666666668,0.5272727272727272,0.06335702341513758,0.6399999999999999
AniNonVoc,5,hubert,5,25,20.833333333333332,0.45090909090909087,0.06397706321383101,0.6399999999999999
AniNonVoc,5,hubert,6,25,25.0,0.3957575757575757,0.05782636636723708,0.6399999999999999
AniNonVoc,5,hubert,7,25,29.166666666666668,0.27939393939393936,0.05438910784297676,0.6399999999999999
AniNonVoc,5,hubert,8,25,33.333333333333336,0.27939393939393936,0.05438910784297676,0.6399999999999999
AniNonVoc,5,hubert,9,25,37.5,0.2612121212121212,0.05759992777316796,0.6399999999999999
AniNonVoc,5,hubert,10,25,41.666666666666664,0.2612121212121212,0.05759992777316796,0.6399999999999999
AniNonVoc,5,hubert,11,25,45.833333333333336,0.3624242424242424,0.06099650943028974,0.6399999999999999
AniNonVoc,5,hubert,12,25,50.0,0.3624242424242424,0.06099650943028974,0.6399999999999999
AniNonVoc,5,hubert,13,25,54.166666666666664,0.3624242424242424,0.06099650943028974,0.6399999999999999
AniNonVoc,5,hubert,14,25,58.333333333333336,0.42060606060606054,0.06452167647616991,0.6399999999999999
AniNonVoc,5,hubert,15,25,62.5,0.42060606060606054,0.06452167647616991,0.6399999999999999
AniNonVoc,5,hubert,16,25,66.66666666666667,0.42060606060606054,0.06452167647616991,0.6399999999999999
AniNonVoc,5,hubert,17,25,70.83333333333333,0.46909090909090895,0.061647197628899496,0.6399999999999999
AniNonVoc,5,hubert,18,25,75.0,0.48181818181818176,0.06434330498227268,0.6399999999999999
AniNonVoc,5,hubert,19,25,79.16666666666667,0.5278787878787877,0.06447296961015776,0.6399999999999999
AniNonVoc,5,hubert,20,25,83.33333333333333,0.5278787878787877,0.06447296961015776,0.6399999999999999
AniNonVoc,5,hubert,21,25,87.5,0.5127272727272728,0.06473704446306731,0.6399999999999999
AniNonVoc,5,hubert,22,25,91.66666666666667,0.4757575757575757,0.0645652566759345,0.6399999999999999
AniNonVoc,5,hubert,23,25,95.83333333333333,0.5599999999999999,0.0658591077039889,0.6399999999999999
AniNonVoc,5,hubert,24,25,100.0,0.603030303030303,0.06790996663746321,0.6399999999999999
AniNonVoc,5,wavlm,0,13,0.0,0.6084848484848484,0.0668438995450177,0.6399999999999999
AniNonVoc,5,wavlm,1,13,8.333333333333334,0.4260606060606061,0.06079253608838674,0.6399999999999999
AniNonVoc,5,wavlm,2,13,16.666666666666668,0.19272727272727272,0.04696501494388281,0.6399999999999999
AniNonVoc,5,wavlm,3,13,25.0,0.09515151515151514,0.0448586134517324,0.6399999999999999
AniNonVoc,5,wavlm,4,13,33.333333333333336,-0.16909090909090904,0.04545114288168522,0.6399999999999999
AniNonVoc,5,wavlm,5,13,41.666666666666664,-0.0018181818181818164,0.04790946466417374,0.6399999999999999
AniNonVoc,5,wavlm,6,13,50.0,-0.07272727272727272,0.03919345377002987,0.6399999999999999
AniNonVoc,5,wavlm,7,13,58.333333333333336,-0.07575757575757575,0.04528410362456855,0.6399999999999999
AniNonVoc,5,wavlm,8,13,66.66666666666667,-0.04909090909090909,0.04101533843044826,0.6399999999999999
AniNonVoc,5,wavlm,9,13,75.0,-0.024242424242424246,0.04299457150242015,0.6399999999999999
AniNonVoc,5,wavlm,10,13,83.33333333333333,0.007272727272727268,0.04151590821089452,0.6399999999999999
AniNonVoc,5,wavlm,11,13,91.66666666666667,0.04606060606060605,0.04663206322864991,0.6399999999999999
AniNonVoc,5,wavlm,12,13,100.0,-0.0018181818181818112,0.038161560155863035,0.6399999999999999
AniNonVoc,5,whisper,0,7,0.0,0.35272727272727267,0.07101874045163103,0.6399999999999999
AniNonVoc,5,whisper,1,7,16.666666666666668,0.3472727272727273,0.06990966782087989,0.6399999999999999
AniNonVoc,5,whisper,2,7,33.333333333333336,0.48484848484848486,0.06514131443455573,0.6399999999999999
AniNonVoc,5,whisper,3,7,50.0,0.4945454545454545,0.06341253260959294,0.6399999999999999
AniNonVoc,5,whisper,4,7,66.66666666666667,0.4333333333333333,0.05281226536390414,0.6399999999999999
AniNonVoc,5,whisper,5,7,83.33333333333333,0.34363636363636363,0.04948939417011019,0.6399999999999999
AniNonVoc,5,whisper,6,7,100.0,-0.022424242424242423,0.04596544354080943,0.6399999999999999
AniNonVoc,5,ast,0,13,0.0,-0.06909090909090908,0.054737213874707334,0.6399999999999999
AniNonVoc,5,ast,1,13,8.333333333333334,-0.03393939393939394,0.053627577470838156,0.6399999999999999
AniNonVoc,5,ast,2,13,16.666666666666668,-0.07454545454545454,0.0571132265051183,0.6399999999999999
AniNonVoc,5,ast,3,13,25.0,-0.11757575757575753,0.046519995695579096,0.6399999999999999
AniNonVoc,5,ast,4,13,33.333333333333336,-0.13636363636363633,0.0610818643465209,0.6399999999999999
AniNonVoc,5,ast,5,13,41.666666666666664,0.36181818181818176,0.055051875571271364,0.6399999999999999
AniNonVoc,5,ast,6,13,50.0,0.19878787878787876,0.0483962507899367,0.6399999999999999
AniNonVoc,5,ast,7,13,58.333333333333336,0.3824242424242424,0.049240326295635385,0.6399999999999999
